sentence_id,method,method_full_name,error_type,source_raw,target_raw,gold_tokenization,prediction_tokenization,local_gold_tokens,local_pred_tokens,local_span_start,local_span_end,local_raw_text,gold_internal_boundaries,pred_internal_boundaries,extra_boundaries,missing_boundaries,explanation,is_short_sentence,is_natural_example_candidate,notes,chunk_index
184,D,D Direct segmentation,over,因为在每一个孩子的成长阶段，父母是培养孩子的主异人，大多数的时间都与父母生活在一起，从幼儿时期到成年之前时时刻刻都离不开父母，在学习他们的一举一动，这都对孩子今后的思想、性格和爱好等也起着正负面的影响。,因为在孩子成长的每一个阶段，父母都是培养孩子的主导人。孩子大多数的时间都与父母生活在一起，从幼儿时期到成年之前时时刻刻都离不开父母，都在学习他们的一举一动，这都对孩子今后的思想、性格和爱好等起着正负面的影响。,因为 在 每 一个 孩子 的 成长 阶段 ， 父母 是 培养 孩子 的 主异 人 ， 大多数 的 时间 都 与 父母 生活 在 一起 ， 从 幼儿 时期 到 成年 之前 时时刻刻 都 离 不 开 父母 ， 在 学习 他们 的 一举一动 ， 这 都 对 孩子 今后 的 思想 、 性格 和 爱好 等 也 起 着 正负面 的 影响 。,因为 在 每 一个 孩子 的 成长 阶段 ， 父母 是 培养 孩子 的 主 异 人 ， 大多数 的 时间 都 与 父母 生活 在 一起 ， 从 幼儿 时期 到 成年 之前 时时刻刻 都 离 不 开 父母 ， 在 学习 他们 的 一举一动 ， 这 都 对 孩子 今后 的 思想 、 性格 和 爱好 等 也 起 着 正负面 的 影响 。,主异,主 / 异,22,24,主异,[],[23],[23],[],"The prediction inserts an extra boundary inside the gold token [主异], producing [主 / 异].",False,False,,1
202,D,D Direct segmentation,drift,如果贵公司肯聘请我，信相对你们来说是百利而无一弊的。,如果贵公司肯聘请我，我相信对你们来说是有百利而无一弊的。,如果 贵 公司 肯 聘请 我 ， 信相 对 你们 来说 是 百 利而 无一弊 的 。,如果 贵 公司 肯 聘请 我 ， 信 相对 你们 来说 是 百利而 无 一弊 的 。,信相 / 对,信 / 相对,10,13,信相对,[12],[11],[11],[12],"The prediction places a boundary at offset [11] instead of the gold offset [12], resulting in a shifted local segmentation.",False,True,,1
202,D,D Direct segmentation,under,如果贵公司肯聘请我，信相对你们来说是百利而无一弊的。,如果贵公司肯聘请我，我相信对你们来说是有百利而无一弊的。,如果 贵 公司 肯 聘请 我 ， 信相 对 你们 来说 是 百 利而 无一弊 的 。,如果 贵 公司 肯 聘请 我 ， 信 相对 你们 来说 是 百利而 无 一弊 的 。,百 / 利而,百利而,18,21,百利而,[19],[],[],[19],"The prediction misses the gold boundary between [百] and [利而], merging them into [百利而].",False,True,,2
202,D,D Direct segmentation,over,如果贵公司肯聘请我，信相对你们来说是百利而无一弊的。,如果贵公司肯聘请我，我相信对你们来说是有百利而无一弊的。,如果 贵 公司 肯 聘请 我 ， 信相 对 你们 来说 是 百 利而 无一弊 的 。,如果 贵 公司 肯 聘请 我 ， 信 相对 你们 来说 是 百利而 无 一弊 的 。,无一弊,无 / 一弊,21,24,无一弊,[],[22],[22],[],"The prediction inserts an extra boundary inside the gold token [无一弊], producing [无 / 一弊].",False,True,,3
209,D,D Direct segmentation,over,所以，如果你要流利地谈外语话，你必该练习口语。,所以，如果你要流利地说外语，你必须练习口语。,所以 ， 如果 你 要 流利 地 谈 外语 话 ， 你 必该 练习 口语 。,所以 ， 如果 你 要 流利 地 谈 外语 话 ， 你 必 该 练习 口语 。,必该,必 / 该,16,18,必该,[],[17],[17],[],"The prediction inserts an extra boundary inside the gold token [必该], producing [必 / 该].",False,True,,1
211,D,D Direct segmentation,under,交朋友的时后，很可能会碰到矛盾。那么在这段时间我们就可以知道这两个人真不真是朋友。如果能过这个矛盾，那么就是真正的朋友。,交朋友的时候，很可能会碰到矛盾。那么在这段时间我们就可以知道这两个人是不是真朋友。如果能解决这个矛盾，那么就是真正的朋友。,交 朋友 的 时后 ， 很 可能 会 碰到 矛盾 。 那么 在 这 段 时间 我们 就 可以 知道 这 两 个 人 真 不 真 是 朋友 。 如果 能 过 这个 矛盾 ， 那么 就 是 真正 的 朋友 。,交朋友 的 时后 ， 很 可能 会 碰到 矛盾 。 那么 在 这 段 时间 我们 就 可以 知道 这 两 个 人 真 不 真 是 朋友 。 如果 能 过 这个 矛盾 ， 那么 就 是 真正 的 朋友 。,交 / 朋友,交朋友,0,3,交朋友,[1],[],[],[1],"The prediction misses the gold boundary between [交] and [朋友], merging them into [交朋友].",False,True,,1
219,D,D Direct segmentation,over,她的男朋友是她的学生的哥哥，他通过妹妹而知知她。,她的男朋友是她的学生的哥哥，他通过妹妹而知道她。,她 的 男朋友 是 她 的 学生 的 哥哥 ， 他 通过 妹妹 而 知知 她 。,她 的 男朋友 是 她 的 学生 的 哥哥 ， 他 通过 妹妹 而 知 知 她 。,知知,知 / 知,20,22,知知,[],[21],[21],[],"The prediction inserts an extra boundary inside the gold token [知知], producing [知 / 知].",False,True,,1
220,D,D Direct segmentation,over,它是未经这化肥和农药以及防腐剂的食品，对人体没有害处。吃了当然很好，不过这样使农体物的产量大大的降低。现在世界上有几亿人缺少粮食而挨饿。,它是未使用化肥、农药以及防腐剂的食品，对人体没有害处。吃了当然很好，不过这样使农作物的产量大大地降低。现在世界上有几亿人因缺少粮食而挨饿。,它 是 未 经 这 化肥 和 农药 以及 防腐剂 的 食品 ， 对 人体 没有 害处 。 吃 了 当然 很 好 ， 不过 这样 使 农体物 的 产量 大大 的 降低 。 现在 世界 上 有 几亿 人 缺少 粮食 而 挨饿 。,它 是 未 经 这 化肥 和 农药 以及 防腐剂 的 食品 ， 对 人体 没有 害处 。 吃 了 当然 很 好 ， 不过 这样 使 农体 物 的 产量 大大 的 降低 。 现在 世界 上 有 几亿 人 缺少 粮食 而 挨饿 。,农体物,农体 / 物,39,42,农体物,[],[41],[41],[],"The prediction inserts an extra boundary inside the gold token [农体物], producing [农体 / 物].",False,True,,1
236,D,D Direct segmentation,over,消息说现在在公共场所抽烟的地方越来越少，但我想这样根本不可以减小抽烟的人数。现在社会里的问题是青少年的抽烟，他们明明知道抽烟对身体不好他们为什么还要抽呢？,有消息说现在公共场所可以抽烟的地方越来越少，但我想这样根本不可以减少抽烟的人数。现在社会里的问题是青少年的抽烟，他们明明知道抽烟对身体不好，他们为什么还要抽呢？,消息 说 现在 在 公共场所 抽烟 的 地方 越来越 少 ， 但 我 想 这样 根本 不 可以 减小 抽烟 的 人数 。 现在 社会 里 的 问题 是 青少年 的 抽烟 ， 他们 明明 知道 抽烟 对 身体 不好 他们 为什么 还要 抽 呢 ？,消息 说 现在 在 公共场所 抽烟 的 地方 越来越 少 ， 但 我 想 这样 根本 不 可以 减 小 抽烟 的 人数 。 现在 社会 里 的 问题 是 青少年 的 抽烟 ， 他们 明明 知道 抽烟 对 身体 不好 他们 为什么 还要 抽 呢 ？,减小,减 / 小,30,32,减小,[],[31],[31],[],"The prediction inserts an extra boundary inside the gold token [减小], producing [减 / 小].",False,True,,1
238,D,D Direct segmentation,over,世界上有越来越多，越来越狠的灾害。有台风、暴雨、沙暴、地震等等。这是因为人破坏了自然坏境。人们为了自己生活很舒服破坏了自然环境。,世界上有越来越多、越来越严重的灾害。有台风、暴雨、沙暴、地震等等。这是因为人破坏了自然环境。人们为了自己生活得舒服破坏了自然环境。,世界 上 有 越来越 多 ， 越来越 狠 的 灾害 。 有 台风 、 暴雨 、 沙暴 、 地震 等等 。 这 是 因为 人 破坏 了 自然坏境 。 人们 为了 自己 生活 很 舒服 破坏 了 自然环境 。,世界 上 有 越来越 多 ， 越来越 狠 的 灾害 。 有 台风 、 暴雨 、 沙暴 、 地震 等等 。 这 是 因为 人 破坏 了 自然 坏境 。 人们 为了 自己 生活 很 舒服 破坏 了 自然环境 。,自然坏境,自然 / 坏境,40,44,自然坏境,[],[42],[42],[],"The prediction inserts an extra boundary inside the gold token [自然坏境], producing [自然 / 坏境].",False,True,,1
242,D,D Direct segmentation,over,至令我没看过那么美丽的风景。,至今我没看到过那么美丽的风景。,至令 我 没 看 过 那么 美丽 的 风景 。,至 令 我 没 看 过 那么 美丽 的 风景 。,至令,至 / 令,0,2,至令,[],[1],[1],[],"The prediction inserts an extra boundary inside the gold token [至令], producing [至 / 令].",True,True,,1
244,D,D Direct segmentation,over,至于说到阅读的方法，我是每遇上不认识的字时，我都要先查看字典，将此字记在本子上，并加上汉语拼音、注释。记的多了，还得另抽时间专学习这些记在本子上的生字、生词。这样，日于继月，我也觉得能从中学到不少的知识。,至于阅读的方法，我是每遇上不认识的字时，我都要先查看字典，将此字记在本子上，并加上汉语拼音、注释。记的多了，还得另抽时间专门学习这些记在本子上的生字、生词。这样，夜以继日，我觉得能从中学到不少的知识。,至于 说 到 阅读 的 方法 ， 我 是 每 遇 上 不 认识 的 字 时 ， 我 都 要 先 查看 字典 ， 将 此 字 记 在 本子 上 ， 并 加上 汉语拼音 、 注释 。 记 的 多 了 ， 还 得 另 抽 时间 专 学习 这些 记 在 本子 上 的 生字 、 生词 。 这样 ， 日于继月 ， 我 也 觉得 能 从中 学 到 不少 的 知识 。,至于 说 到 阅读 的 方法 ， 我 是 每 遇 上 不 认识 的 字 时 ， 我 都 要 先 查看 字典 ， 将 此 字 记 在 本子 上 ， 并 加上 汉语拼音 、 注释 。 记 的 多 了 ， 还 得 另 抽 时间 专 学习 这些 记 在 本子 上 的 生字 、 生词 。 这样 ， 日 于 继 月 ， 我 也 觉得 能 从中 学 到 不少 的 知识 。,日于继月,日 / 于 / 继 / 月,82,86,日于继月,[],"[83, 84, 85]","[83, 84, 85]",[],"The prediction inserts an extra boundary inside the gold token [日于继月], producing [日 / 于 / 继 / 月].",False,False,,1
249,D,D Direct segmentation,under,对待男人和女人的问题上，我觉得男人应该有男人午点，有责任感，有安全感，有事业心。,对待男人和女人的问题上，我觉得男人应该有男人味点，有责任感，有安全感，有事业心。,对待 男人 和 女人 的 问题 上 ， 我 觉得 男人 应该 有 男人 午 点 ， 有 责任感 ， 有 安全感 ， 有 事业心 。,对待 男人 和 女人 的 问题 上 ， 我 觉得 男人 应该 有 男人 午点 ， 有 责任感 ， 有 安全感 ， 有 事业心 。,午 / 点,午点,22,24,午点,[23],[],[],[23],"The prediction misses the gold boundary between [午] and [点], merging them into [午点].",False,True,,1
251,D,D Direct segmentation,over,如今除了少数老人以外，果然谁都会讲标准的汉语。因此，很多人叫汉语为“国语”。此外，大数量岛民英语讲得很好。,如今除了少数老人以外，几乎谁都会讲标准的汉语。因此，很多人叫汉语为“国语”。此外，大多数岛民英语讲得很好。,如今 除了 少数 老人 以外 ， 果然 谁 都 会 讲 标准 的 汉语 。 因此 ， 很多 人 叫 汉语 为 “ 国语 ” 。 此外 ， 大数量 岛民 英语 讲 得 很 好 。,如今 除了 少数 老人 以外 ， 果然 谁 都 会 讲 标准 的 汉语 。 因此 ， 很多 人 叫 汉语 为 “ 国语 ” 。 此外 ， 大 数量 岛民 英语 讲 得 很 好 。,大数量,大 / 数量,41,44,大数量,[],[42],[42],[],"The prediction inserts an extra boundary inside the gold token [大数量], producing [大 / 数量].",False,True,,1
254,D,D Direct segmentation,over,上次考试我的了初级5。,上次考试我得了初级5。,上次 考试 我 的了 初级 5 。,上次 考试 我 的 了 初级 5 。,的了,的 / 了,5,7,的了,[],[6],[6],[],"The prediction inserts an extra boundary inside the gold token [的了], producing [的 / 了].",True,True,,1
264,D,D Direct segmentation,over,因为要是在学习方面，女生比男生好，女生会努力学，但男生不那么努力，只有少些男生会努力。那是说他们有没有自己的目标，要是有的话，他们会努力学习，实现目标，但是很少。要是家长害怕学生有早恋，可以把自己的经验告诉学生。,因为要是在学习方面，女生比男生好，女生会努力学，但男生不那么努力，只有少数男生会努力。那就是说他们有没有自己的目标，要是有的话，他们会努力学习，实现目标，但是很少。要是家长害怕学生早恋，可以把自己的经验告诉学生。,因为 要是 在 学习 方面 ， 女生 比 男生 好 ， 女生 会 努力 学 ， 但 男生 不 那么 努力 ， 只有 少 些 男生 会 努力 。 那是说 他们 有 没 有 自己 的 目标 ， 要是 有 的话 ， 他们 会 努力 学习 ， 实现 目标 ， 但是 很 少 。 要是 家长 害怕 学生 有 早恋 ， 可以 把 自己 的 经验 告诉 学生 。,因为 要是 在 学习 方面 ， 女生 比 男生 好 ， 女生 会 努力 学 ， 但 男生 不 那么 努力 ， 只有 少 些 男生 会 努力 。 那 是 说 他们 有 没 有 自己 的 目标 ， 要是 有 的话 ， 他们 会 努力 学习 ， 实现 目标 ， 但是 很 少 。 要是 家长 害怕 学生 有 早恋 ， 可以 把 自己 的 经验 告诉 学生 。,那是说,那 / 是 / 说,43,46,那是说,[],"[44, 45]","[44, 45]",[],"The prediction inserts an extra boundary inside the gold token [那是说], producing [那 / 是 / 说].",False,False,,1
280,D,D Direct segmentation,over,当这两位情人相见在一个浪漫的场所下，清谈起你与我的人生，交流着各人的经历，一唱一合的欢心就像这两位情人重新体验了人生。,当这两位情人相见在一个浪漫的场所下，谈论起你与我的人生，交流着各人的经历，一唱一和得就像这两位情人重新体验了人生。,当 这 两 位 情人 相见 在 一个 浪漫 的 场所 下 ， 清谈 起 你 与 我 的 人生 ， 交流 着 各人 的 经历 ， 一唱一合 的 欢心 就 像 这 两 位 情人 重新 体验 了 人生 。,当 这 两 位 情人 相见 在 一个 浪漫 的 场所 下 ， 清谈 起 你 与 我 的 人生 ， 交流 着 各人 的 经历 ， 一 唱 一 合 的 欢心 就 像 这 两 位 情人 重新 体验 了 人生 。,一唱一合,一 / 唱 / 一 / 合,37,41,一唱一合,[],"[38, 39, 40]","[38, 39, 40]",[],"The prediction inserts an extra boundary inside the gold token [一唱一合], producing [一 / 唱 / 一 / 合].",False,True,,1
